ccn,cares_provider_orig,cares_city_orig,cares_state_orig
450080,TITUS COUNTY HOSPITAL DISTRICT,WINNSBORO,TX
450082,CHRISTUS SPOHN HEALTH SYSTEM CORPORATION,DALLAS,TX
450083,TYLER REGIONAL HOSPITAL LLC,TYLER,TX
450087,COLUMBIA NORTH HILLS HOSPITAL SUBSIDIARY LP,NORTH RICHLAND HILLS,TX
450090,GAINESVILLE COMMUNITY HOSPITAL INC,GAINESVILLE,TX
450092,"FORT DUNCAN MEDICAL CENTER, L.P.",EAGLE PASS,TX
450097,CHCA BAYSHORE LP,BRENTWOOD,TN
450099,PRIME HEALTHCARE SERVICES PAMPA LLC,ONTARIO,CA
450101,HILLCREST BAPTIST MEDICAL CENTER,TEMPLE,TX
450102,MOTHER FRANCES HOSPITAL REGIONAL HEALTH CARE CENTER,Tyler,TX
450104,GUADALUPE COUNTY HOSPITAL BOARD,SAN ANTONIO,TX
450107,EL PASO HEALTHCARE SYSTEM LTD,EL PASO,TX
450108,WILSON COUNTY MEMORIAL HOSPITAL DISTRICT,FLORESVILLE,TX
450119,MCALLEN HOSPITALS L P,EDINBURG,TX
450124,DELL SETON MEDICAL CENTER AT THE UNIVERSITY OF TEXAS,AUSTIN,TX
450124,ASCENSION SETON,AUSTIN,TX
450128,KNAPP MEDICAL CENTER,WESLACO,TX
450132,ECTOR COUNTY HOSPITAL DISTRICT,Odessa,TX
450133,MIDLAND COUNTY HOSPITAL DISTRICT,MIDLAND,TX
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,FORT WORTH,TX
450135,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,ARLINGTON,TX
450137,BAYLOR ALL SAINTS MEDICAL CENTER,TEMPLE,TX
450144,ANDREWS COUNTY HOSPITAL DISTRICT,ANDREWS,TX
450147,VICTORIA OF TEXAS LP,FRANKLIN,TN
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,ARLINGTON,TX
450152,"METROPLEX ADVENTIST HOSPITAL, INC.",KILLEEN,TX
450154,VAL VERDE HOSPITAL CORPORATION,SAN ANTONIO,TX
450155,DEAF SMITH COUNTY HOSPITAL DISTRICT,HEREFORD,TX
450162,"LUBBOCK HERITAGE HOSPITAL, LLC.",LUBBOCK,TX
450163,CHRISTUS SPOHN HEALTH SYSTEM CORPORATION,DALLAS,TX
450165,METHODIST HEALTHCARE SYSTEM OF SAN ANTONIO LTD LLP,JOURDANTON,TX
450176,MISSION HOSPITAL INC,MISSION,TX
450184,MEMORIAL HERMANN GREATER HEIGHTS HOSPITAL (FKA MEMORIAL HERMANN NORTHWEST HOSPITAL),HOUSTON,TX
450187,BAYLOR SCOTT & WHITE MEDICAL CENTER - BRENHAM,BRENHAM,TX
450187,SCOTT & WHITE HOSPITAL-BRENHAM,TEMPLE,TX
450193,CHI ST LUKES HEALTH - BAYLOR ST LUKES MEDICAL CENTER,HOUSTON,TX
450193,CHI ST. LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER,HOUSTON,TX
450194,MOTHER FRANCES HOSPITAL JACKSONVILLE,JACKSONVILLE,TX
450196,ESSENT PRMC LP,PARIS,TX
450200,BRIM HEALTHCARE OF TEXAS LLC,TEXARKANA,TX
450203,WEATHERFORD HEALTH SERVICES LLC,WEATHERFORD,TX
450209,NORTHWEST TEXAS HOSPITAL,AMARILLO,TX
450209,NORTHWEST TEXAS HEALTHCARE SYSTEM INC,AMARILLO,TX
450210,UT HEALTH CARTHAGE (FKA EAST TEXAS MEDICAL CENTER - CARTHAGE),CARTHAGE,TX
450211,MEMORIAL HEALTH SYSTEM OF EAST TEXAS,LUFKIN,TX
450213,BEXAR COUNTY HOSPITAL DISTRICT,SAN ANTONIO,TX
450222,CHCA CONROE L P,CONROE,TX
450231,BSA HOSPITAL,AMARILLO,TX
450231,BSA HOSPITAL LLC,CANYON,TX
450235,GONZALES HEALTHCARE SYSTEMS,GONZALES,TX
450236,CHRISTUS HOPKINS HEALTH ALLIANCE,Sulphur Springs,TX
450237,CHRISTUS SANTA ROSA HEALTH CARE CORPORATION,DALLAS,TX
450271,DECATUR HOSPITAL AUTHORITY,DECATUR,TX
450272,"ADVENTIST HEALTH SYSTEM/SUNBELT, INC.",FORT WORTH,TX
450289,HARRIS HEALTH SYSTEM (FKA HARRIS COUNTY HOSPITAL DISTRICT),HOUSTON,TX
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,ARLINGTON,TX
450324,UHS OF TEXOMA INC,DENISON,TX
450330,OAKBEND MEDICAL CENTER,RICHMOND,TX
450340,SAN ANGELO HOSPITAL LP,DALLAS,TX
450346,BAPTIST HOSPITALS OF SOUTHEAST TEXAS,BEAUMONT,TX
450347,HUNTSVILLE MEMORIAL HOSPITAL,HUNTSVILLE,TX
450347,WALKER COUNTY,HUNTSVILLE,TX
450347,WALKER COUNTY HOSPITAL CORPORATION,HUNTSVILLE,TX
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,MARLIN,TX
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILLE,ARLINGTON,TX
450352,HUNT MEMORIAL HOSPITAL DISTRICT,DALLAS,TX
450358,HOUSTON METHODIST HOSPITAL (FKA THE METHODIST HOSPITAL),HOUSTON,TX
450358,THE METHODIST HOSPITAL,HOUSTON,TX
450369,CHILDRESS COUNTY HOSPITAL DISTRICT,CHILDRESS,TX
450370,COLUMBUS COMMUNITY HOSPITAL,COLUMBUS,TX
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER - WAXAHACHIE (FKA BAYLOR SCOTT & WHITE HEALTH - NORTH TEXAS),WAXAHACHIE,TX
450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,TEMPLE,TX
450379,DALLAS MEDICAL CENTER LLC,DALLAS,TX
450388,METHODIST HEALTHCARE SYSTEM OF SAN ANTONIO LTD LLP,JOURDANTON,TX
450389,"ATHENS HOSPITAL, LLC",ATHENS,TX
450395,MEMORIAL HOSPITAL OF POLK COUNTY,LIVINGSTON,TX
450399,TERRY MEMORIAL HOSPITAL DISTRICT,BROWNFIELD,TX
450400,MEXIA PRINCIPAL HEALTHCARE LIMITED PARTNERSHIP,BRENTWOOD,TN
450403,COLUMBIA MEDICAL CENTER OF MCKINNEY SUBSIDIARY LP,MCKINNEY,TX
450411,EASTLAND MEMORIAL HOSPITAL DISTRICT,EASTLAND,TX
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,ARLINGTON,TX
450424,SAN JACINTO METHODIST HOSPITAL,HOUSTON,TX
450431,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,AUSTIN,TX
450447,NAVARRO HOSPITAL LP,FRANKLIN,TN
450460,TYLER COUNTY HOSPITAL DISTRICT,WOODVILLE,TX
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,DALLAS,TX
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,ARLINGTON,TX
450465,MATAGORDA COUNTY HOSPITAL DISTRICT,BAY CITY,TX
450469,SHERMAN GRAYSON HOSPITAL LLC,SHERMAN,TX
450475,"HENDERSON HOSPITAL, LLC",HENDERSON,TX
450484,PINEY WOODS HEALTHCARE SYSTEM LP,LUFKIN,TX
450508,NACOGDOCHES COUNTY HOSPITAL DISTRICT,OKLAHOMA CITY,OK
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS LP,PORT ARTHUR,TX
450530,MAINLAND MEDICAL CENTER (AKA HCA HOUSTON HEALTHCARE MAINLAND),TEXAS CITY,TX
450537,METHODIST RICHARDSON MEDICAL CENTER,RICHARDSON,TX
450537,METHODIST HOSPITALS OF DALLAS,DALLAS,TX
450539,METHODIST HOSPITAL PLAINVIEW TEXAS,PLAINVIEW,TX
450558,ARMC LP,DALLAS,TX
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,TEMPLE,TX
450565,PALO PINTO COUNTY HOSPITAL DISTRICT,MINERAL WELLS,TX
450571,SHANNON MEDICAL CENTER,SAN ANGELO,TX
450573,CHRISTUS  HEALTH SOUTHEAST TEXAS,Dallas,TX
450578,HEMPHILL COUNTY HOSPITAL DISTRICT,CANADIAN,TX
450584,WILBARGER COUNTY HOSPITAL DISTRICT,VERNON,TX
450586,BAYLOR COUNTY HOSPITAL DISTRICT,SEYMOUR,TX
450587,BROWNWOOD HOSPITAL LP,BROWNWOOD,TX
450596,GRANBURY HOSPITAL CORPORATION,GRANBURY,TX
450604,HILL COUNTRY MEMORIAL HOSPITAL,FREDERICKSBURG,TX
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,HOUSTON,TX
450617,CHCA CLEAR LAKE LP,TEXAS CITY,TX
450634,"COLUMBIA MEDICAL CENTER OF DENTON SUBSIDIARY, L.P.",DENTON,TX
450638,"HOUSTON NORTHWEST OPERATING COMPANY, LLC",HOUSTON,TX
450639,TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD,ARLINGTON,TX
450643,DOCTORS HOSPITAL OF LAREDO,LAREDO,TX
450644,WEST HOUSTON MEDICAL CENTER (AKA HCA HOUSTON HEALTHCARE WEST),HOUSTON,TX
450644,CHCA WEST HOUSTON LP,HOUSTON,TX
450647,MEDICAL CITY DALLAS,DALLAS,TX
450647,COLUMBIA HOSPITAL AT MEDICAL CITY DALLAS SUBSIDIARY LP,DALLAS,TX
450651,"COLUMBIA MEDICAL CENTER OF PLANO SUBSIDIARY, L.P.",PLANO,TX
450653,STEWARD TEXAS HOSPITAL HOLDINGS LLC,BIG SPRING,TX
450654,STARR COUNTY HOSPITAL DISTRICT,ROMA,TX
450656,NACOGDOCHES MEDICAL CENTER (AKA NMC HEALTH NETWORK),NACOGDOCHES,TX
450656,"TH HEALTHCARE ,LTD.",DALLAS,TX
450658,FAIRFIELD HOSPITAL DISTRICT,VICTORIA,TX
450659,"HOUSTON - PPH, LLC",HOUSTON,TX
450661,ODESSA REGIONAL HOSPITAL LP,ODESSA,TX
450662,"COLUMBIA VALLEY HEALTHCARE SYSTEM, L.P.",BROWNSVILLE,TX
450668,THOP EAST CAMPUS (FKA SIERRA PROVIDENCE EAST MEDICAL CENTER),EL PASO,TX
450668,TENET HOSPITALS LIMITED,DALLAS,TX
450669,COLUMBIA MEDICAL CENTER OF LEWISVILLE SUBSIDIARY LP,LEWISVILLE,TX
450670,TOMBALL REGIONAL MEDICAL CENTER (AKA HCA HOUSTON HEALTHCARE TOMBALL),TOMBALL,TX
450670,NORTH HOUSTON - TRMC LLC,TOMBALL,TX
450672,"COLUMBIA PLAZA MEDICAL CENTER OF FORT WORTH SUBSIDIARY, L.P.",FORT WORTH,TX
450675,MEDICAL CITY ARLINGTON (FKA MEDICAL CENTER OF ARLINGTON),ARLINGTON,TX
450675,COLUMBIA MEDICAL CENTER OF ARLINGTON SUBSIDIARY LP,ARLINGTON,TX
450677,"TEXAS HEALTH HUGULEY, INC.",BURLESON,TX
450678,PIPELINE EAST DALLAS LLC,DALLAS,TX
450684,MEMORIAL HERMANN NORTHEAST HOSPITAL,HUMBLE,TX
450686,LUBBOCK COUNTY HOSPITAL DISTRICT,LUBBOCK,TX
450688,PRIME HEALTHCARE SERVICES MESQUITE LLC,MESQUITE,TX
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX
450694,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX
450697,SOUTHWEST GENERAL HOSPITAL LP,SAN ANTONIO,TX
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX
450702,LONGVIEW MEDICAL CENTER LP,LONGVIEW,TX
450709,HOUSTON METHODIST ST. JOHN HOSPITAL,HOUSTON,TX
450711,COLUMBIA RIO GRANDE HEALTHCARE LP,BRENTWOOD,TN
450713,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,AUSTIN,TX
450718,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,AUSTIN,TX
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX
450723,METHODIST HOSPITALS OF DALLAS,DALLAS,TX
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,ARLINGTON,TX
450747,PALESTINE PRINCIPAL HEALTHCARE LIMITED PARTNERSHIP,PALESTINE,TX
450755,METHODIST HOSPITAL LEVELLAND,LEVELLAND,TX
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,ARLINGTON,TX
450775,"KPH-CONSOLIDATION, INC.",CYPRESS,TX
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH,FORT WORTH,TX
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH,ARLINGTON,TX
450788,"BAY AREA HEALTHCARE GROUP, LTD.",CORPUS CHRISTI,TX
450801,CHRISTUS HEALTH ARK-LA-TEX,TEXARKANA,TX
450803,UNITED MEMORIAL MEDICAL CENTER (FKA DOCTORS HOSPITAL),HOUSTON,TX
450809,ST DAVIDS HEALTHCARE PARTNERSHIP LP LLP,AUSTIN,TX
450820,HOUSTON METHODIST SUGAR LAND HOSPITAL (FKA METHODIST SUGAR LAND HOSPITAL),SUGAR LAND,TX
450820,METHODIST HEALTH CENTERS,HOUSTON,TX
450822,COLUMBIA MEDICAL CENTER OF LAS COLINAS INC,IRVING,TX
450827,KELL WEST REGIONAL HOSPITAL LLC,WICHITA FALLS,TX
450828,CHRISTUS SPOHN HEALTH SYSTEM CORPORATION,DALLAS,TX
450833,PRHC ENNIS LP,ENNIS,TX
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,ALLEN,TX
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,ARLINGTON,TX
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL (FKA METHODIST WILLOWBROOK HOSPITAL),HOUSTON,TX
450844,METHODIST HEALTH CENTERS,HOUSTON,TX
450847,MEMORIAL HERMANN KATY HOSPITAL,KATY,TX
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,SUGAR LAND,TX
450855,HARLINGEN MEDICAL CENTER LIMITED PARTNERSHIP,HARLINGEN,TX
450862,ST. LUKE'S COMMUNITY HEALTH SERVICES,HOUSTON,TX
450867,ASCENSION SETON,AUSTIN,TX
450869,"DAY SURGERY AT RENAISSANCE, LLC",MCALLEN,TX
450872,"USMD HOSPITAL AT ARLINGTON, L.P.",ARLINGTON,TX
450885,BAYLOR SCOTT & WHITE MEDICAL CENTER - CENTENNIAL,TEMPLE,TX
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,TEMPLE,TX
451360,CHI ST LUKES HEALTH-MEMORIAL SAN AUGUSTINE (FKA MEMORIAL MEDICAL CENTER - SAN AUGUSTINE),SAN AUGUSTINE,TX
451386,MOORE COUNTY HOSPITAL DISTRICT,DUMAS,TX
452022,CARROLLTON REGIONAL MEDICAL CENTER (FKA BAYLOR SCOTT & WHITE MEDICAL CENTER - CARROLLTON),CARROLLTON,TX
452090,PAM SPECIALTY HOSPITAL OF SAN ANTONIO MEDICAL CENTER (FKA LIFECARE HOSPITALS OF SAN ANTONIO),SAN ANTONIO,TX
452094,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,VICTORIA,TX
453841,HEREFORD REGIONAL MEDICAL CENTER (AKA DEAF SMITH COUNTY HOSPITAL DISTRICT),HEREFORD,TX
460001,IHC HEALTH SERVICES INC,Salt Lake City,UT
460003,SALT LAKE REGIONAL MEDICAL CENTER LP,SALT LAKE CITY,UT
460004,IHC HEALTH SERVICES INC,Salt Lake City,UT
460005,"COLUMBIA OGDEN MEDICAL CENTER, INC.",OGDEN,UT
460006,IHC HEALTH SERVICES INC,Salt Lake City,UT
460007,IHC HEALTH SERVICES INC,Salt Lake City,UT
460009,UNIVERSITY OF UTAH,MURRAY,UT
460010,INTERMOUNTAIN MEDICAL CENTER,MURRAY,UT
460010,IHC HEALTH SERVICES INC,Salt Lake City,UT
460011,CASTLEVIEW HOSPITAL LLC,BRENTWOOD,TN
460013,"MOUNTAIN VIEW HOSPITAL, INC.",PAYSON,UT
460014,TOOELE HOSPITAL CORPORATION,BRENTWOOD,TN
460015,IHC HEALTH SERVICES INC,Salt Lake City,UT
460017,"BRIGHAM CITY COMMUNITY HOSPITAL, INC.",BRIGHAM CITY,UT
460019,"UINTAH BASIN MEDICAL CENTER, INC",ROOSEVELT,UT
460021,IHC HEALTH SERVICES INC,Salt Lake City,UT
460023,IHC HEALTH SERVICES INC,Salt Lake City,UT
460026,IHC HEALTH SERVICES INC,Salt Lake City,UT
460030,ASHLEY VALLEY MEDICAL CENTER LLC,VERNAL,UT
460041,DAVIS HOSPITAL & MEDICAL CENTER LP,LAYTON,UT
460042,HOSPITAL CORPORATION OF UTAH,BOUNTIFUL,UT
460044,IHC HEALTH SERVICES INC,Salt Lake City,UT
460047,NORTHERN UTAH HEALTHCARE CORPORATION,SALT LAKE CITY,UT
460051,JORDAN VALLEY MEDICAL CENTER LP,WEST JORDAN,UT
460052,TIMPANOGOS REGIONAL MEDICAL SERVICES INC,OREM,UT
460057,PARK CITY HOSPITAL (FKA PARK CITY MEDICAL CENTER),PARK CITY,UT
460057,IHC HEALTH SERVICES INC,Salt Lake City,UT
460058,IHC HEALTH SERVICES INC,Salt Lake City,UT
460060,LONE PEAK HOSPITAL INC,DRAPER,UT
461307,HEBER VALLEY HOSPITAL (FKA HEBER VALLEY MEDICAL CENTER),HEBER CITY,UT
470001,"CENTRAL VERMONT MEDICAL CENTER, INC.",BARRE,VT
470003,THE UNIVERSITY OF VERMONT MEDICAL CENTER,BURLINGTON,VT
470005,RUTLAND HOSPITAL INC,RUTLAND,VT
470011,BRATTLEBORO MEMORIAL HOSPITAL,BRATTLEBORO,VT
470012,SOUTHWESTERN VERMONT MEDICAL CENTER INC,BENNINGTON,VT
470024,NORTHWESTERN MEDICAL CENTER INC,ST ALBANS,VT
490001,"NORTON COMMUNITY HOSPITAL, INC",JOHNSON CITY,TN
490002,MOUNTAIN STATES HEALTH ALLIANCE,JOHNSON CITY,TN
490004,SENTARA RMH MEDICAL CENTER (FKA ROCKINGHAM MEMORIAL HOSPITAL),HARRISONBURG,VA
490004,SENTARA RMH MEDICAL CENTER,HARRISONBURG,VA
490005,WINCHESTER MEDICAL CENTER,WINCHESTER,VA
490005,"WINCHESTER MEDICAL CENTER, INC.",WINCHESTER,VA
490007,SENTARA NORFOLK GENERAL HOSPITAL,NORFOLK,VA
490009,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA
490011,BON SECOURS DEPAUL MEDICAL CENTER INC,RICHMOND,VA
490013,SENTARA HALIFAX REGIONAL HOSPITAL,SOUTH BOSTON,VA
490013,HALIFAX REGIONAL HOSPITAL INC,NORFOLK,VA
490017,MARYVIEW HOSPITAL,RICHMOND,VA
490018,AUGUSTA HEALTH CARE INC,FISHERSVILLE,VA
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MEDICAL CENTER,CULPEPER,VA
490019,CULPEPER MEMORIAL HOSPITAL INC,CULPEPER,VA
490020,"COLUMBIA-HCA JOHN RANDOLPH, INC",HOPEWELL,VA
490021,"CENTRA HEALTH, INC",LYNCHBURG,VA
490022,MARY WASHINGTON HOSPITAL,FREDERICKSBURG,VA
490022,MARY WASHINGTON HOSPITAL INC,FREDERICKSBURG,VA
490023,FAUQUIER MEDICAL CENTER LLC,WARRENTON,VA
490024,CARILION MEDICAL CENTER,Philadelphia,PA
490032,VCU MEDICAL CENTER MAIN HOSPITAL,RICHMOND,VA
490032,VIRGINIA COMMONWEALTH UNIVERSITY HEALTH SYSTEM AUTHORITY,RICHMOND,VA
490033,"WARREN MEMORIAL HOSPITAL, INC.",WINCHESTER,VA
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,ONANCOCK,VA
490038,SMYTH COUNTY COMMUNITY HOSPITAL,JOHNSON CITY,TN
490040,INOVA ALEXANDRIA HOSPITAL,ALEXANDRIA,VA
490040,INOVA HEALTH CARE SERVICES,FALLS CHURCH,VA
490041,MARY IMMACULATE HOSPITAL,RICHMOND,VA
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,Philadelphia,PA
490043,INOVA LOUDOUN HOSPITAL,LEESBURG,VA
490043,INOVA HEALTH CARE SERVICES,FALLS CHURCH,VA
490044,SENTARA OBICI HOSPITAL,SUFFOLK,VA
490044,SENTARA HOSPITALS,NORFOLK,VA
490045,NOVANT HEALTH UVA HEALTH SYSTEM PRINCE WILLIAM MEDICAL CENTER (FKA PRINCE WILLIAM HOSPITAL),MANASSAS,VA
490045,PRINCE WILLIAM HOSPITAL,WINSTON SALEM,NC
490046,SENTARA LEIGH HOSPITAL,NORFOLK,VA
490046,SENTARA HOSPITALS,NORFOLK,VA
490048,"LEWIS-GALE MEDICAL CENTER, LLC",SALEM,VA
490050,VIRGINIA HOSPITAL CENTER - ARLINGTON,ARLINGTON,VA
490050,VIRGINIA HOSPITAL CENTER ARLINGTON,ARLINGTON,VA
490052,RIVERSIDE REGIONAL MEDICAL CENTER,NEWPORT NEWS,VA
490052,RIVERSIDE REGIONAL MEDICAL CENTER,Newport News,VA
490053,JOHNSTON MEMORIAL HOSPITAL INC,JOHNSON CITY,TN
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VIRGINIA BEACH,VA
490057,SENTARA HOSPITALS,NORFOLK,VA
490059,ST MARYS HOSPITAL,RICHMOND,VA
490059,BON SECOURS ST MARYS HOSPITAL OF RICHMOND INC,RICHMOND,VA
490060,"CLINCH VALLEY MEDICAL CENTER, INC.",RICHLANDS,VA
490063,INOVA FAIRFAX HOSPITAL (AKA INOVA FAIRFAX MEDICAL CAMPUS),FALLS CHURCH,VA
490063,INOVA HEALTH CARE SERVICES,FALLS CHURCH,VA
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,WILLIAMSBURG,VA
490066,SENTARA HOSPITALS,NORFOLK,VA
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,PETERSBURG,VA
490067,SOUTHSIDE HOSPITAL,BAY SHORE,NY
490069,MEMORIAL REGIONAL MEDICAL CENTER,MECHANICSVILLE,VA
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER INC,RICHMOND,VA
490077,SENTARA MARTHA JEFFERSON HOSPITAL,CHARLOTTESVILLE,VA
490077,MARTHA JEFFERSON HOSPITAL,NORFOLK,VA
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,TAPPAHANNOCK,VA
490088,BEDFORD MEMORIAL HOSPITAL,LYNCHBURG,VA
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC.",LYNCHBURG,VA
490092,THE MEDICAL CENTER AT FRANKLIN INC,FRANKLIN,KY
490093,SENTARA CAREPLEX HOSPITAL,HAMPTON,VA
490093,SENTARA HOSPITALS,NORFOLK,VA
490094,BON SECOURS-RICHMOND COMMUNITY HOSPITAL INCORPORATED,RICHMOND,VA
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,EMPORIA,VA
490098,VCU HEALTH COMMUNITY MEMORIAL HOSPITAL (FKA COMMUNITY MEMORIAL HEALTHCENTER),SOUTH HILL,VA
490098,COMMUNITY MEMORIAL HOSPITAL,SOUTH HILL,VA
490101,INOVA FAIR OAKS HOSPITAL,FAIRFAX,VA
490101,INOVA HEALTH CARE SERVICES,FALLS CHURCH,VA
490107,RESTON HOSPITAL CENTER,RESTON,VA
490107,RESTON HOSPITAL CENTER LLC,RESTON,VA
490110,"MONTGOMERY REGIONAL HOSPITAL, INC.",BLACKSBURG,VA
490111,"WYTHE COUNTY COMMUNITY HOSPITAL, LLC",WYTHEVILLE,VA
490112,CHIPPENHAM HOSPITAL,RICHMOND,VA
490112,"CHIPPENHAM & JOHNSTON-WILLIS HOSPITALS, INC.",richmond,VA
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER (FKA POTOMAC HOSPITAL),WOODBRIDGE,VA
490113,POTOMAC HOSPITAL CORPORATION OF PRINCE WILLIAM,NORFOLK,VA
490115,DLP TWIN COUNTY REGIONAL HEALTHCARE LLC,GALAX,VA
490116,PULASKI COMMUNITY HOSPITAL INC,PULASKI,VA
490118,"HCA HEALTH SERVICES OF VIRGINIA, INC.",RICHMOND,VA
490119,SENTARA PRINCESS ANNE HOSPITAL,VIRGINIA BEACH,VA
490119,SENTARA PRINCESS ANNE HOSPITAL,NORFOLK,VA
490120,CHESAPEAKE HOSPITAL AUTHORITY,CHESAPEAKE,VA
490122,INOVA MOUNT VERNON HOSPITAL,ALEXANDRIA,VA
490122,INOVA HEALTH CARE SERVICES,FALLS CHURCH,VA
490126,"COLUMBIA/ALLEGHANY REGIONAL HOSPITAL, INC.",LOW MOOR,VA
490127,BUCHANAN GENERAL HOSPITAL INC,GRUNDY,VA
490130,RIVERSIDE MIDDLE PENINSULA HOSPITAL INC,GLOUCESTER,VA
490136,ST FRANCIS MEDICAL CENTER (VA),MIDLOTHIAN,VA
490136,BON SECOURS ST FRANCIS MEDICAL CENTER INC,RICHMOND,VA
490140,STAFFORD HOSPITAL,STAFFORD,VA
490140,"STAFFORD HOSPITAL, LLC",FREDERICKSBURG,VA
490141,SPOTSYLVANIA MEDICAL CENTER INC,FREDERICKSBURG,VA
490145,"NORTHERN VIRGINIA COMMUNITY HOSPITAL, LLC",DULLES,VA
491305,SHENANDOAH MEMORIAL HOSPITAL,WOODSTOCK,VA
491307,PAGE MEMORIAL HOSPITAL,LURAY,VA
500001,UW MEDICINE NORTHWEST,SEATTLE,WA
500002,PROVIDENCE HEALTH & SERVICES - WASHINGTON,LIBERTY LAKE,WA
500002,PROVIDENCE HEALTH & SERVICES WASHINGTON,LIBERTY LAKE,WA
500003,PUBLIC HOSPITAL DIST NO 1 SKAGIT,MOUNT VERNON,WA
500005,VIRGINIA MASON MEDICAL CENTER,SEATTLE,WA
500007,PUBLIC HOSPITAL DISTRICT NO 2 SKAGIT COUNTY WASHINGTON,ANACORTES,WA
500008,UW MEDICAL CENTER - MONTLAKE,SEATTLE,WA
500008,UNIVERSITY OF WASHINGTON,SEATTLE,WA
500011,HIGHLINE MEDICAL CENTER,BURIEN,WA
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT - COLBY CAMPUS,EVERETT,WA
500015,MULTICARE AUBURN MEDICAL CENTER,AUBURN,WA
500015,MULTICARE HEALTH SYSTEM,TACOMA,WA
500016,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,WENATCHEE,WA
500019,PROVIDENCE HEALTH & SERVICES - WASHINGTON,PORTLAND,OR
500019,PROVIDENCE HEALTH & SERVICES WASHINGTON,PORTLAND,OR
500021,SAINT CLARE HOSPITAL,TACOMA,WA
500025,SWEDISH MEDICAL CENTER - BALLARD CAMPUS,SEATTLE,WA
500025,SWEDISH HEALTH SERVICES,RENTON,WA
500026,SWEDISH MEDICAL CENTER - EDMONDS CAMPUS (FKA STEVENS HOSPITAL),EDMONDS,WA
500026,SWEDISH EDMONDS,SEATTLE,WA
500027,SWEDISH MEDICAL CENTER - FIRST HILL CAMPUS,SEATTLE,WA
500030,PEACEHEALTH,VANCOUVER,WA
500033,GRANT COUNTY PUBLIC HOSPITAL DISTRICT 1,MOSES LAKE,WA
500036,VIRGINIA MASON MEMORIAL (FKA YAKIMA VALLEY MEMORIAL HOSPITAL),YAKIMA,WA
500036,YAKIMA VALLEY MEMORIAL HOSPITAL ASSOCIATION,YAKIMA,WA
500037,ASTRIA TOPPENISH HOSPITAL (FKA TOPPENISH COMMUNITY HOSPITAL),TOPPENISH,WA
